Machine_ID,Timestamp,Temperature,Pressure,Vibration_Level,Humidity,Power_Consumption,Failure_Status
MACHINE_007,2025-09-21 02:20:00,62.47,496.63,3.95,46.95,37.88,0
MACHINE_008,2025-09-21 02:30:00,44.0,171.61,6.03,63.21,5.29,0
MACHINE_009,2025-09-21 02:40:00,55.26,401.46,5.52,52.04,16.67,0
MACHINE_010,2025-09-21 02:50:00,61.39,122.85,9.59,46.05,93.2,0
MACHINE_001,2025-09-21 03:00:00,74.62,258.9,9.14,45.83,89.58,1
MACHINE_002,2025-09-21 03:10:00,28.49,198.99,4.69,62.79,32.66,0
MACHINE_003,2025-09-21 03:20:00,74.75,199.41,7.51,56.93,70.8,0
MACHINE_004,2025-09-21 03:30:00,48.48,259.58,7.5,66.66,87.21,0
MACHINE_005,2025-09-21 03:40:00,50.08,477.0,9.92,81.09,40.48,1
MACHINE_006,2025-09-21 03:50:00,36.42,264.04,4.45,61.85,68.56,0
MACHINE_007,2025-09-21 04:00:00,71.68,103.7,3.2,57.67,78.91,0
MACHINE_008,2025-09-21 04:10:00,65.98,131.17,3.11,78.91,73.3,0
MACHINE_009,2025-09-21 04:20:00,60.27,311.13,4.56,80.63,47.96,0
MACHINE_010,2025-09-21 04:30:00,66.26,110.65,7.39,42.79,22.48,0
MACHINE_001,2025-09-21 04:40:00,65.71,365.99,9.96,40.67,60.77,0
MACHINE_002,2025-09-21 04:50:00,63.55,232.98,8.87,58.12,18.42,0
MACHINE_003,2025-09-21 05:00:00,69.72,420.74,1.28,80.21,43.28,1
MACHINE_004,2025-09-21 05:10:00,69.05,381.77,2.45,46.74,43.49,0
MACHINE_005,2025-09-21 05:20:00,37.75,342.7,9.33,66.97,98.67,0
MACHINE_006,2025-09-21 05:30:00,43.18,144.84,1.1,56.67,46.56,0
MACHINE_007,2025-09-21 05:40:00,56.34,494.51,9.25,62.68,9.47,0
MACHINE_008,2025-09-21 05:50:00,26.41,282.65,1.69,60.96,11.0,0
MACHINE_009,2025-09-21 06:00:00,37.04,469.54,3.55,55.1,51.43,0
MACHINE_010,2025-09-21 06:10:00,56.95,212.74,3.61,44.05,61.5,0
MACHINE_001,2025-09-21 06:20:00,50.32,361.95,5.72,82.68,64.89,0
MACHINE_002,2025-09-21 06:30:00,44.93,388.42,9.53,88.32,28.22,0
MACHINE_003,2025-09-21 06:40:00,33.9,163.71,0.68,89.49,78.3,0
MACHINE_004,2025-09-21 06:50:00,66.1,177.05,4.64,58.71,72.52,0
MACHINE_005,2025-09-21 07:00:00,64.62,422.34,1.68,30.9,53.59,0
MACHINE_006,2025-09-21 07:10:00,41.78,376.77,6.49,44.96,51.96,0
MACHINE_007,2025-09-21 07:20:00,73.39,338.62,6.37,70.49,82.75,0
MACHINE_008,2025-09-21 07:30:00,67.68,300.35,4.36,56.89,20.48,0
MACHINE_009,2025-09-21 07:40:00,31.12,489.18,3.77,68.52,26.01,0
MACHINE_010,2025-09-21 07:50:00,61.2,222.97,3.79,75.76,36.49,0
MACHINE_001,2025-09-21 08:00:00,67.78,344.3,6.49,67.78,29.46,0
MACHINE_002,2025-09-21 08:10:00,39.38,133.11,4.64,76.14,85.02,0
MACHINE_003,2025-09-21 08:20:00,25.14,140.24,9.85,44.72,6.98,1
MACHINE_004,2025-09-21 08:30:00,34.08,434.54,4.61,35.72,85.4,0
MACHINE_005,2025-09-21 08:40:00,44.87,231.34,5.48,75.09,68.15,0
MACHINE_006,2025-09-21 08:50:00,20.28,397.68,7.22,68.12,46.51,0
MACHINE_007,2025-09-21 09:00:00,69.6,408.36,3.6,87.93,77.2,0
MACHINE_008,2025-09-21 09:10:00,61.74,389.92,8.39,42.11,68.11,0
MACHINE_009,2025-09-21 09:20:00,65.74,482.88,0.19,35.22,16.77,0
MACHINE_010,2025-09-21 09:30:00,37.96,437.89,0.4,53.01,52.03,0
MACHINE_001,2025-09-21 09:40:00,34.66,416.72,4.88,68.43,80.03,0
MACHINE_002,2025-09-21 09:50:00,45.61,104.58,1.15,36.09,36.94,0
MACHINE_003,2025-09-21 10:00:00,59.59,353.4,6.67,37.63,34.97,0
MACHINE_004,2025-09-21 10:10:00,28.14,115.93,4.64,85.47,6.42,0
MACHINE_005,2025-09-21 10:20:00,36.04,226.38,8.54,48.54,40.8,0
MACHINE_006,2025-09-21 10:30:00,55.05,214.9,0.2,53.15,58.98,0
MACHINE_007,2025-09-21 10:40:00,68.65,479.32,5.77,70.13,38.19,0
MACHINE_008,2025-09-21 10:50:00,66.18,483.21,0.91,66.72,87.58,1
MACHINE_009,2025-09-21 11:00:00,64.22,418.71,7.07,88.9,36.55,0
MACHINE_010,2025-09-21 11:10:00,75.44,312.41,1.53,62.83,97.17,1
MACHINE_001,2025-09-21 11:20:00,43.88,175.96,9.06,34.77,22.14,0
MACHINE_002,2025-09-21 11:30:00,51.76,320.98,3.33,66.36,45.01,0
MACHINE_003,2025-09-21 11:40:00,73.39,459.78,4.41,73.48,62.22,0
MACHINE_004,2025-09-21 11:50:00,46.98,438.88,1.77,84.99,75.93,0
MACHINE_005,2025-09-21 12:00:00,37.26,293.09,9.12,85.88,59.44,0
MACHINE_006,2025-09-21 12:10:00,63.5,220.06,1.83,57.01,81.21,0
MACHINE_007,2025-09-21 12:20:00,55.58,425.23,8.14,43.53,14.56,1
MACHINE_008,2025-09-21 12:30:00,36.29,408.65,0.53,47.41,35.58,1
MACHINE_009,2025-09-21 12:40:00,36.58,437.49,9.09,57.14,98.17,0
MACHINE_010,2025-09-21 12:50:00,57.79,381.74,7.87,56.1,70.1,0
MACHINE_001,2025-09-21 13:00:00,73.23,484.05,4.59,74.32,6.36,0
MACHINE_002,2025-09-21 13:10:00,71.62,327.16,2.48,54.86,49.49,0
MACHINE_003,2025-09-21 13:20:00,43.32,438.75,1.33,39.52,23.98,0
MACHINE_004,2025-09-21 13:30:00,35.67,190.53,5.69,33.61,81.27,0
MACHINE_005,2025-09-21 13:40:00,55.63,129.93,5.19,41.15,56.66,0
MACHINE_006,2025-09-21 13:50:00,42.12,374.17,3.16,75.91,91.99,0
MACHINE_007,2025-09-21 14:00:00,41.56,210.8,0.86,64.22,63.49,0
MACHINE_008,2025-09-21 14:10:00,35.27,250.0,8.84,65.13,43.01,0
MACHINE_009,2025-09-21 14:20:00,48.33,486.66,9.13,39.01,5.94,1
MACHINE_010,2025-09-21 14:30:00,34.91,156.72,9.14,46.85,48.61,0
MACHINE_001,2025-09-21 14:40:00,51.09,165.84,2.84,58.76,25.82,0
MACHINE_002,2025-09-21 14:50:00,51.86,437.97,7.62,42.18,24.32,0
MACHINE_003,2025-09-21 15:00:00,21.01,323.39,6.35,51.88,39.15,0
MACHINE_004,2025-09-21 15:10:00,50.33,319.73,6.33,55.23,37.2,0
MACHINE_005,2025-09-21 15:20:00,42.88,399.69,3.62,82.2,49.86,0
MACHINE_006,2025-09-21 15:30:00,67.3,298.76,3.08,62.97,84.27,0
MACHINE_007,2025-09-21 15:40:00,55.91,148.03,9.94,40.41,37.85,0
MACHINE_008,2025-09-21 15:50:00,68.03,341.69,8.13,74.45,23.53,0
MACHINE_009,2025-09-21 16:00:00,45.2,207.1,7.82,47.4,91.36,0
MACHINE_010,2025-09-21 16:10:00,46.14,113.56,8.81,60.88,91.99,0
MACHINE_001,2025-09-21 16:20:00,47.44,112.25,3.89,65.16,82.78,0
MACHINE_002,2025-09-21 16:30:00,73.49,143.08,2.14,38.56,79.53,0
MACHINE_003,2025-09-21 16:40:00,52.51,334.16,6.79,31.87,83.34,0
MACHINE_004,2025-09-21 16:50:00,37.87,134.35,8.48,31.17,66.71,0
MACHINE_005,2025-09-21 17:00:00,61.34,293.34,8.37,31.38,50.14,0
MACHINE_006,2025-09-21 17:10:00,41.61,104.13,0.97,58.83,26.0,0
MACHINE_007,2025-09-21 17:20:00,35.55,162.8,9.07,31.03,94.82,0
MACHINE_008,2025-09-21 17:30:00,22.73,370.82,9.51,70.27,94.38,0
MACHINE_009,2025-09-21 17:40:00,79.3,335.74,2.98,64.13,79.27,0
MACHINE_010,2025-09-21 17:50:00,32.34,145.16,5.55,77.95,59.26,1
MACHINE_001,2025-09-21 18:00:00,69.61,255.63,3.42,73.39,60.85,0
MACHINE_002,2025-09-21 18:10:00,31.17,250.84,0.69,70.84,86.94,0
MACHINE_003,2025-09-21 18:20:00,20.77,188.27,9.54,70.29,43.97,1
MACHINE_004,2025-09-21 18:30:00,35.79,201.82,2.39,76.74,22.6,0
MACHINE_005,2025-09-21 18:40:00,21.83,452.68,1.23,55.84,6.15,0
MACHINE_006,2025-09-21 18:50:00,48.2,435.82,6.24,69.94,42.63,1
MACHINE_007,2025-09-21 19:00:00,42.76,186.8,5.66,79.98,77.24,0
MACHINE_008,2025-09-21 19:10:00,30.66,360.43,0.17,32.95,28.96,0
MACHINE_009,2025-09-21 19:20:00,56.72,225.29,1.02,53.71,92.41,0
MACHINE_010,2025-09-21 19:30:00,39.43,449.04,1.46,67.1,50.11,1
MACHINE_001,2025-09-21 19:40:00,20.09,419.99,9.1,57.47,38.64,0
MACHINE_002,2025-09-21 19:50:00,41.7,161.56,1.17,41.42,34.34,0
MACHINE_003,2025-09-21 20:00:00,21.83,109.97,5.77,43.6,39.06,0
MACHINE_004,2025-09-21 20:10:00,32.82,338.1,2.68,49.77,18.01,1
MACHINE_005,2025-09-21 20:20:00,53.94,250.2,9.62,45.46,75.05,0
MACHINE_006,2025-09-21 20:30:00,79.33,152.33,9.37,51.69,63.94,0
MACHINE_007,2025-09-21 20:40:00,49.3,313.5,2.76,74.13,31.56,0
MACHINE_008,2025-09-21 20:50:00,24.26,289.44,8.0,51.84,53.09,0
MACHINE_009,2025-09-21 21:00:00,78.92,274.19,9.21,59.16,47.08,0
MACHINE_010,2025-09-21 21:10:00,56.66,340.47,5.52,58.23,27.98,0
MACHINE_001,2025-09-21 21:20:00,34.3,143.3,7.76,87.08,39.97,0
MACHINE_002,2025-09-21 21:30:00,20.59,442.76,7.54,87.88,97.66,0
MACHINE_003,2025-09-21 21:40:00,72.41,268.57,3.72,44.26,31.8,0
MACHINE_004,2025-09-21 21:50:00,25.1,379.72,0.25,81.34,77.93,0
MACHINE_005,2025-09-21 22:00:00,76.29,372.34,9.83,87.45,29.35,0
MACHINE_006,2025-09-21 22:10:00,54.23,375.28,2.84,77.73,26.04,0
MACHINE_007,2025-09-21 22:20:00,52.7,142.53,6.29,60.11,90.61,0
MACHINE_008,2025-09-21 22:30:00,76.7,418.38,4.54,50.51,82.66,0
MACHINE_009,2025-09-21 22:40:00,20.26,330.39,2.77,70.85,31.26,0
MACHINE_010,2025-09-21 22:50:00,31.29,231.24,0.22,79.88,12.53,0
MACHINE_001,2025-09-21 23:00:00,55.89,329.14,2.14,88.92,9.2,0
MACHINE_002,2025-09-21 23:10:00,44.64,290.74,0.91,86.92,39.72,0
MACHINE_003,2025-09-21 23:20:00,79.7,222.46,3.79,67.99,12.02,0
MACHINE_004,2025-09-21 23:30:00,27.81,309.51,4.93,66.88,67.75,0
MACHINE_005,2025-09-21 23:40:00,44.22,222.25,0.71,76.86,69.53,0
MACHINE_006,2025-09-21 23:50:00,44.91,252.87,6.2,89.64,41.86,0
MACHINE_007,2025-09-22 00:00:00,47.39,424.66,7.97,64.19,22.37,0
MACHINE_008,2025-09-22 00:10:00,52.5,391.48,0.47,78.07,39.59,1
MACHINE_009,2025-09-22 00:20:00,59.83,264.87,8.47,81.06,54.62,0
MACHINE_010,2025-09-22 00:30:00,42.41,453.01,6.81,56.71,86.26,1
MACHINE_001,2025-09-22 00:40:00,53.19,478.95,8.82,54.1,99.82,1
MACHINE_002,2025-09-22 00:50:00,43.74,461.18,6.72,41.12,29.97,0
MACHINE_003,2025-09-22 01:00:00,75.41,135.7,1.07,63.02,22.57,0
MACHINE_004,2025-09-22 01:10:00,73.27,291.63,2.02,64.87,76.96,1
MACHINE_005,2025-09-22 01:20:00,72.27,484.28,1.59,46.73,86.73,0
MACHINE_006,2025-09-22 01:30:00,73.62,449.46,7.93,74.62,71.84,1
MACHINE_007,2025-09-22 01:40:00,22.1,351.16,7.98,37.81,45.93,0
MACHINE_008,2025-09-22 01:50:00,39.61,302.4,2.98,35.46,28.17,0
MACHINE_009,2025-09-22 02:00:00,77.66,226.83,3.24,62.92,63.28,0
MACHINE_010,2025-09-22 02:10:00,65.13,456.61,4.85,32.31,8.3,0
MACHINE_001,2025-09-22 02:20:00,48.12,194.67,2.3,70.54,57.49,0
MACHINE_002,2025-09-22 02:30:00,51.14,255.64,7.06,44.92,68.23,0
MACHINE_003,2025-09-22 02:40:00,40.99,319.46,9.25,48.91,87.89,0
MACHINE_004,2025-09-22 02:50:00,42.88,301.99,1.8,61.63,58.93,0
MACHINE_005,2025-09-22 03:00:00,25.28,466.44,1.97,85.97,5.5,0
MACHINE_006,2025-09-22 03:10:00,23.04,177.68,7.6,39.7,41.84,0
MACHINE_007,2025-09-22 03:20:00,46.0,316.32,6.74,70.76,11.44,0
MACHINE_008,2025-09-22 03:30:00,21.35,244.59,5.43,53.42,29.05,0
MACHINE_009,2025-09-22 03:40:00,74.02,375.87,0.56,69.49,55.3,0
MACHINE_010,2025-09-22 03:50:00,24.69,160.83,7.73,72.65,24.61,0
MACHINE_001,2025-09-22 04:00:00,37.53,267.72,2.71,75.31,80.77,0
MACHINE_002,2025-09-22 04:10:00,45.24,390.29,9.86,70.59,48.48,0
MACHINE_003,2025-09-22 04:20:00,54.02,357.42,9.13,60.77,81.89,0
MACHINE_004,2025-09-22 04:30:00,72.63,110.1,1.01,79.4,79.33,0
MACHINE_005,2025-09-22 04:40:00,67.43,347.91,2.19,49.12,25.91,0
MACHINE_006,2025-09-22 04:50:00,31.78,291.78,3.78,54.8,26.55,1
MACHINE_007,2025-09-22 05:00:00,48.95,426.52,4.17,85.19,56.47,0
MACHINE_008,2025-09-22 05:10:00,27.11,247.84,4.7,60.45,81.52,0
MACHINE_009,2025-09-22 05:20:00,73.03,247.98,4.68,88.34,26.33,0
MACHINE_010,2025-09-22 05:30:00,21.88,404.14,5.62,87.32,63.94,0
MACHINE_001,2025-09-22 05:40:00,42.89,469.94,2.84,31.93,73.87,0
MACHINE_002,2025-09-22 05:50:00,23.13,441.37,4.09,39.96,24.51,1
MACHINE_003,2025-09-22 06:00:00,21.44,199.89,3.32,80.57,28.43,0
MACHINE_004,2025-09-22 06:10:00,39.51,205.04,6.66,47.69,62.26,0
MACHINE_005,2025-09-22 06:20:00,51.72,399.13,1.29,71.21,83.09,0
MACHINE_006,2025-09-22 06:30:00,46.0,392.51,4.51,64.29,69.18,0
MACHINE_007,2025-09-22 06:40:00,59.6,207.45,8.78,47.37,76.19,1
MACHINE_008,2025-09-22 06:50:00,57.43,467.93,1.13,79.24,54.4,0
MACHINE_009,2025-09-22 07:00:00,34.03,384.51,3.64,41.96,12.14,0
MACHINE_010,2025-09-22 07:10:00,28.17,386.35,0.35,83.28,92.66,0
MACHINE_001,2025-09-22 07:20:00,53.97,115.59,2.7,42.02,5.53,1
MACHINE_002,2025-09-22 07:30:00,66.88,441.81,0.63,64.47,59.91,0
MACHINE_003,2025-09-22 07:40:00,56.11,227.33,0.48,82.14,11.17,0
MACHINE_004,2025-09-22 07:50:00,79.36,297.16,6.16,87.05,69.84,0
MACHINE_005,2025-09-22 08:00:00,26.74,123.48,8.55,64.81,75.9,0
MACHINE_006,2025-09-22 08:10:00,65.5,275.43,2.66,75.49,8.31,0
MACHINE_007,2025-09-22 08:20:00,50.4,484.64,5.71,58.9,88.05,0
MACHINE_008,2025-09-22 08:30:00,56.01,118.02,0.8,45.18,22.67,0
MACHINE_009,2025-09-22 08:40:00,43.73,320.51,3.63,87.25,66.18,0
MACHINE_010,2025-09-22 08:50:00,34.14,482.65,7.54,53.87,65.58,0
MACHINE_001,2025-09-22 09:00:00,78.52,135.59,4.01,69.94,84.91,0
MACHINE_002,2025-09-22 09:10:00,32.32,310.37,9.7,69.61,40.94,0
MACHINE_003,2025-09-22 09:20:00,75.33,238.91,3.82,56.33,60.92,0
MACHINE_004,2025-09-22 09:30:00,76.12,278.3,5.56,68.55,29.19,0
MACHINE_005,2025-09-22 09:40:00,68.77,349.93,5.3,38.57,68.79,0
MACHINE_006,2025-09-22 09:50:00,61.53,378.68,1.87,32.88,65.0,0
MACHINE_007,2025-09-22 10:00:00,51.37,183.7,2.98,57.21,72.98,0
MACHINE_008,2025-09-22 10:10:00,30.51,305.08,7.84,62.6,68.04,0
MACHINE_009,2025-09-22 10:20:00,56.99,443.36,9.32,34.96,72.11,0
MACHINE_010,2025-09-22 10:30:00,43.35,114.6,5.61,75.09,85.42,0
MACHINE_001,2025-09-22 10:40:00,58.45,241.06,5.29,40.24,15.14,0
MACHINE_002,2025-09-22 10:50:00,79.25,496.11,3.53,70.24,96.54,0
MACHINE_003,2025-09-22 11:00:00,24.24,189.91,6.09,75.09,26.99,0
MACHINE_004,2025-09-22 11:10:00,20.74,419.05,9.3,38.31,43.27,0
MACHINE_005,2025-09-22 11:20:00,65.02,337.35,1.25,77.71,21.06,0
MACHINE_006,2025-09-22 11:30:00,56.56,328.28,0.63,30.4,18.77,1
MACHINE_007,2025-09-22 11:40:00,72.56,310.71,5.48,31.33,28.83,0
MACHINE_008,2025-09-22 11:50:00,69.64,481.8,9.13,79.2,78.92,0
MACHINE_009,2025-09-22 12:00:00,52.07,234.04,7.74,39.9,93.31,0
MACHINE_010,2025-09-22 12:10:00,26.07,211.39,4.17,77.15,37.26,0
MACHINE_001,2025-09-22 12:20:00,39.03,312.47,5.69,53.87,50.78,1
MACHINE_002,2025-09-22 12:30:00,62.85,135.12,8.27,78.97,68.81,0
MACHINE_003,2025-09-22 12:40:00,76.84,438.23,1.43,32.65,44.75,0
MACHINE_004,2025-09-22 12:50:00,28.92,420.36,2.71,73.4,85.75,0
MACHINE_005,2025-09-22 13:00:00,58.47,401.71,2.94,78.97,97.58,0
MACHINE_006,2025-09-22 13:10:00,29.07,188.72,0.4,44.76,55.85,0
MACHINE_007,2025-09-22 13:20:00,77.65,181.94,2.23,73.78,11.98,0
MACHINE_008,2025-09-22 13:30:00,56.51,392.95,6.98,88.09,87.13,0
MACHINE_009,2025-09-22 13:40:00,64.77,233.98,1.98,83.75,37.04,0
MACHINE_010,2025-09-22 13:50:00,74.52,361.15,8.59,31.63,87.06,0
MACHINE_001,2025-09-22 14:00:00,72.23,149.3,2.57,47.59,86.28,0
MACHINE_002,2025-09-22 14:10:00,22.89,494.03,4.18,79.4,60.47,0
MACHINE_003,2025-09-22 14:20:00,53.84,233.84,6.42,71.81,47.35,1
MACHINE_004,2025-09-22 14:30:00,54.37,156.19,2.35,57.91,66.43,0
MACHINE_005,2025-09-22 14:40:00,51.82,110.69,7.48,53.66,34.75,0
MACHINE_006,2025-09-22 14:50:00,41.51,260.49,3.97,48.39,99.57,0
MACHINE_007,2025-09-22 15:00:00,76.88,288.21,3.83,40.42,26.93,0
MACHINE_008,2025-09-22 15:10:00,39.56,115.57,3.97,60.26,23.8,0
MACHINE_009,2025-09-22 15:20:00,53.19,390.65,4.11,37.75,82.0,0
MACHINE_010,2025-09-22 15:30:00,63.71,303.42,9.15,50.01,92.72,0
MACHINE_001,2025-09-22 15:40:00,51.99,365.16,8.07,56.33,22.05,0
MACHINE_002,2025-09-22 15:50:00,66.14,176.2,6.74,32.91,43.58,0
MACHINE_003,2025-09-22 16:00:00,29.36,237.63,1.64,71.39,96.77,0
MACHINE_004,2025-09-22 16:10:00,42.61,361.04,5.24,46.95,37.68,0
MACHINE_005,2025-09-22 16:20:00,30.1,384.57,5.09,55.41,22.87,0
MACHINE_006,2025-09-22 16:30:00,70.17,166.75,1.0,86.95,50.25,0
MACHINE_007,2025-09-22 16:40:00,60.71,370.3,3.72,72.84,10.0,0
MACHINE_008,2025-09-22 16:50:00,66.0,434.12,1.45,59.24,76.93,0
MACHINE_009,2025-09-22 17:00:00,20.23,356.02,4.22,82.91,46.74,0
MACHINE_010,2025-09-22 17:10:00,56.65,358.55,4.62,88.0,11.38,0
MACHINE_001,2025-09-22 17:20:00,33.63,163.35,2.97,52.17,36.46,1
MACHINE_002,2025-09-22 17:30:00,57.06,367.82,5.09,58.04,98.8,0
MACHINE_003,2025-09-22 17:40:00,40.49,356.5,2.83,78.46,80.9,0
MACHINE_004,2025-09-22 17:50:00,23.62,316.95,9.4,37.36,6.62,1
MACHINE_005,2025-09-22 18:00:00,56.13,182.88,5.42,75.7,83.92,0
MACHINE_006,2025-09-22 18:10:00,78.98,496.69,5.65,44.42,57.27,0
MACHINE_007,2025-09-22 18:20:00,62.93,424.75,7.63,35.39,20.74,0
MACHINE_008,2025-09-22 18:30:00,60.09,405.29,9.21,39.99,49.48,0
MACHINE_009,2025-09-22 18:40:00,50.66,397.6,7.1,33.9,54.7,0
MACHINE_010,2025-09-22 18:50:00,48.0,354.61,0.6,46.47,27.66,0
MACHINE_001,2025-09-22 19:00:00,20.63,497.63,0.49,37.75,35.65,0
MACHINE_002,2025-09-22 19:10:00,64.33,292.99,8.85,31.28,49.31,0
MACHINE_003,2025-09-22 19:20:00,44.57,334.78,7.61,85.83,54.09,0
MACHINE_004,2025-09-22 19:30:00,73.52,335.11,8.12,31.47,17.2,1
MACHINE_005,2025-09-22 19:40:00,22.25,295.15,4.11,88.88,78.45,0
MACHINE_006,2025-09-22 19:50:00,27.52,109.9,4.48,82.98,18.74,0
MACHINE_007,2025-09-22 20:00:00,51.05,239.56,7.35,80.79,14.41,0
MACHINE_008,2025-09-22 20:10:00,53.91,157.12,3.72,65.65,89.95,0
MACHINE_009,2025-09-22 20:20:00,22.62,127.84,7.81,30.7,50.23,0
MACHINE_010,2025-09-22 20:30:00,79.66,121.27,2.77,56.48,88.37,0
MACHINE_001,2025-09-22 20:40:00,31.56,231.16,2.47,46.77,73.82,0
MACHINE_002,2025-09-22 20:50:00,69.65,334.64,2.61,87.86,15.09,1
MACHINE_003,2025-09-22 21:00:00,30.67,458.06,8.68,43.29,76.48,0
MACHINE_004,2025-09-22 21:10:00,47.92,247.88,6.69,88.3,18.01,0
MACHINE_005,2025-09-22 21:20:00,53.84,432.02,4.86,59.68,48.18,0
MACHINE_006,2025-09-22 21:30:00,33.54,103.31,2.52,66.0,35.75,0
MACHINE_007,2025-09-22 21:40:00,57.37,230.38,8.37,87.47,10.53,0
MACHINE_008,2025-09-22 21:50:00,53.71,108.79,2.12,51.01,74.09,0
MACHINE_009,2025-09-22 22:00:00,43.19,187.58,0.49,39.87,40.91,0
MACHINE_010,2025-09-22 22:10:00,65.6,263.97,8.29,47.93,83.36,0
MACHINE_001,2025-09-22 22:20:00,49.88,241.65,0.88,62.85,60.96,0
MACHINE_002,2025-09-22 22:30:00,72.15,124.69,2.93,69.0,36.77,1
MACHINE_003,2025-09-22 22:40:00,27.65,456.78,9.85,51.7,58.52,0
MACHINE_004,2025-09-22 22:50:00,67.76,187.07,6.8,85.01,51.45,0
MACHINE_005,2025-09-22 23:00:00,71.23,289.27,7.12,85.03,69.44,0
MACHINE_006,2025-09-22 23:10:00,25.47,318.41,3.54,75.41,54.9,1
MACHINE_007,2025-09-22 23:20:00,44.64,477.8,9.08,75.18,65.17,0
MACHINE_008,2025-09-22 23:30:00,30.36,378.49,4.69,31.99,12.88,0
MACHINE_009,2025-09-22 23:40:00,55.41,311.51,8.7,73.85,42.76,0
MACHINE_010,2025-09-22 23:50:00,42.98,261.46,6.22,75.88,48.91,0
MACHINE_001,2025-09-23 00:00:00,68.97,360.3,2.0,54.96,78.66,0
MACHINE_002,2025-09-23 00:10:00,54.16,293.11,0.94,52.76,73.6,0
MACHINE_003,2025-09-23 00:20:00,69.29,237.74,1.0,59.71,41.16,0
MACHINE_004,2025-09-23 00:30:00,73.17,171.63,7.7,54.71,55.78,0
MACHINE_005,2025-09-23 00:40:00,67.2,344.24,0.66,53.22,72.85,0
MACHINE_006,2025-09-23 00:50:00,23.64,158.64,7.71,73.72,89.66,0
MACHINE_007,2025-09-23 01:00:00,71.73,337.12,3.19,88.78,22.08,0
MACHINE_008,2025-09-23 01:10:00,54.09,282.96,8.87,52.62,29.37,0
MACHINE_009,2025-09-23 01:20:00,58.17,396.53,2.81,35.34,38.96,1
MACHINE_010,2025-09-23 01:30:00,32.22,191.6,3.46,35.72,63.46,0
MACHINE_001,2025-09-23 01:40:00,64.51,130.21,0.93,54.75,62.74,0
MACHINE_002,2025-09-23 01:50:00,53.48,138.26,2.31,34.41,29.54,0
MACHINE_003,2025-09-23 02:00:00,51.29,382.58,2.1,71.68,33.65,0
MACHINE_004,2025-09-23 02:10:00,23.81,312.26,1.75,38.55,62.86,0
MACHINE_005,2025-09-23 02:20:00,61.68,496.1,4.43,57.72,12.85,1
MACHINE_006,2025-09-23 02:30:00,22.91,125.54,6.8,89.63,28.57,0
MACHINE_007,2025-09-23 02:40:00,22.64,343.01,7.78,84.58,25.59,0
MACHINE_008,2025-09-23 02:50:00,54.2,200.36,9.14,80.92,48.56,0
MACHINE_009,2025-09-23 03:00:00,61.4,438.92,3.76,61.08,95.7,0
MACHINE_010,2025-09-23 03:10:00,45.17,497.83,3.52,39.97,49.69,0
MACHINE_001,2025-09-23 03:20:00,35.38,312.12,8.63,52.16,66.96,0
MACHINE_002,2025-09-23 03:30:00,41.89,185.1,5.97,37.91,22.5,0
MACHINE_003,2025-09-23 03:40:00,66.39,170.04,7.08,30.77,21.44,0
MACHINE_004,2025-09-23 03:50:00,40.08,165.75,8.14,56.55,35.89,0
MACHINE_005,2025-09-23 04:00:00,66.35,264.92,3.65,52.91,41.75,1
MACHINE_006,2025-09-23 04:10:00,57.89,376.95,8.27,72.39,59.6,0
MACHINE_007,2025-09-23 04:20:00,28.22,263.19,7.96,38.53,75.82,0
MACHINE_008,2025-09-23 04:30:00,34.47,294.97,3.07,67.14,53.19,0
MACHINE_009,2025-09-23 04:40:00,62.04,190.0,1.29,46.16,39.62,0
MACHINE_010,2025-09-23 04:50:00,23.19,340.16,3.25,70.81,16.38,0
MACHINE_001,2025-09-23 05:00:00,36.24,166.27,9.66,70.53,87.84,0
MACHINE_002,2025-09-23 05:10:00,34.18,357.25,6.5,59.43,61.58,0
MACHINE_003,2025-09-23 05:20:00,59.36,359.29,9.39,44.98,18.38,0
MACHINE_004,2025-09-23 05:30:00,63.37,351.78,5.69,53.55,68.48,1
MACHINE_005,2025-09-23 05:40:00,77.29,229.35,5.48,78.76,38.28,0
MACHINE_006,2025-09-23 05:50:00,73.89,314.79,1.93,87.1,22.5,0
MACHINE_007,2025-09-23 06:00:00,37.65,305.88,1.46,57.14,81.19,0
MACHINE_008,2025-09-23 06:10:00,23.19,304.44,6.52,75.3,45.22,0
MACHINE_009,2025-09-23 06:20:00,61.45,271.45,4.38,45.84,76.85,0
MACHINE_010,2025-09-23 06:30:00,60.56,103.27,7.98,70.86,91.59,0
MACHINE_001,2025-09-23 06:40:00,20.13,417.8,3.96,58.25,20.9,0
MACHINE_002,2025-09-23 06:50:00,52.62,332.41,2.79,60.49,23.8,0
MACHINE_003,2025-09-23 07:00:00,75.0,405.21,3.32,88.37,14.63,0
MACHINE_004,2025-09-23 07:10:00,32.24,485.5,6.79,74.63,8.62,0
MACHINE_005,2025-09-23 07:20:00,39.43,279.49,2.26,72.59,52.83,0
MACHINE_006,2025-09-23 07:30:00,20.4,268.0,1.46,52.94,28.3,0
MACHINE_007,2025-09-23 07:40:00,65.0,219.71,3.87,87.38,44.68,0
MACHINE_008,2025-09-23 07:50:00,66.29,346.22,1.96,74.33,5.94,0
MACHINE_009,2025-09-23 08:00:00,55.01,312.08,6.0,45.88,66.08,0
MACHINE_010,2025-09-23 08:10:00,59.12,228.56,3.74,48.86,87.79,0
